timestamp,open,high,low,close,volume
2008-08-13,370.7501,372.7501,349.5001,351.5001,100056820
2008-08-12,377.7501,389.5001,371.5001,378.5001,54639784
2008-08-11,365.0001,379.5001,362.5001,379.5001,107676795
2008-08-08,365.0001,377.0001,359.0001,366.5001,102038307
2008-08-07,360.0001,395.7501,359.5001,375.0001,169655726
2008-08-06,374.0001,384.0001,362.2501,369.0001,98189761
2008-08-05,344.7501,373.2501,342.0001,369.2501,123751874
2008-08-04,343.0001,347.0001,334.7501,339.2501,40559052
2008-08-01,332.7501,352.7501,327.0001,341.5001,72698869
2008-07-31,335.0001,345.7501,330.5001,338.0001,77791296
2008-07-30,335.0001,344.5001,323.5001,335.0001,98788623
2008-07-29,315.0001,328.5001,306.5001,324.7501,165337338
2008-07-28,355.0001,356.0001,336.7501,338.7501,108010939
2008-07-25,335.0001,360.5001,327.2501,356.5001,277395403
2008-07-24,357.0001,360.7501,343.5001,348.0001,129668543
2008-07-23,325.0001,352.7501,324.0001,352.0001,245062075
2008-07-22,314.5001,318.0001,303.0001,314.7501,97540224
2008-07-21,320.0001,334.7501,310.0001,324.0001,124790249
